T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
21.95;1020.27;45.98;21.18;1020.58;48.36;0.23;0.21;-9.67;0.00;0.00;-0.00;-35.55;33.76;22.82;11572;
21.91;1020.26;45.75;21.19;1020.53;48.19;0.23;0.21;-9.70;-0.00;-0.00;-0.00;-35.91;34.12;23.17;16949;
21.90;1020.26;45.88;21.22;1020.54;48.19;0.22;0.21;-9.70;0.00;-0.00;0.00;-36.62;34.48;22.82;22326;
21.94;1020.29;45.84;21.23;1020.57;48.10;0.22;0.20;-9.69;0.00;0.00;0.00;-36.08;35.01;21.97;27701;
21.95;1020.30;45.80;21.26;1020.60;48.06;0.22;0.21;-9.70;-0.00;0.00;0.00;-35.73;34.30;20.94;33076;
21.96;1020.30;45.74;21.27;1020.59;48.02;0.23;0.19;-9.70;0.00;-0.00;0.00;-35.37;34.66;21.97;38451;
21.99;1020.28;45.73;21.29;1020.58;48.02;0.22;0.20;-9.70;-0.00;0.00;-0.00;-35.55;33.76;22.14;43827;
22.07;1020.28;45.93;21.40;1020.54;48.71;0.28;0.22;-9.67;0.00;0.00;0.00;-34.48;33.05;20.76;49203;
22.12;1020.29;45.74;21.46;1020.56;48.11;0.23;0.21;-9.69;-0.00;0.00;-0.00;-34.83;34.48;22.82;54577;
22.08;1020.28;45.88;21.44;1020.57;48.07;0.23;0.22;-9.68;-0.00;-0.00;0.00;-36.44;32.87;21.97;59953;
22.07;1020.30;45.91;21.45;1020.56;48.02;0.22;0.20;-9.67;-0.00;0.00;-0.00;-35.73;34.66;21.97;65329;
22.05;1020.29;45.86;21.45;1020.57;47.94;0.21;0.20;-9.69;0.00;-0.00;-0.00;-35.19;35.55;21.45;70705;
22.05;1020.29;45.86;21.45;1020.55;47.88;0.21;0.22;-9.68;-0.00;0.00;-0.00;-36.44;33.23;21.28;76083;
22.03;1020.30;45.89;21.44;1020.55;47.88;0.22;0.19;-9.71;0.00;-0.00;-0.00;-36.98;33.41;22.82;81458;
22.02;1020.28;45.92;21.46;1020.58;47.90;0.21;0.21;-9.68;0.00;-0.00;0.00;-34.12;34.83;20.76;86833;
22.00;1020.30;45.95;21.45;1020.57;47.86;0.22;0.19;-9.66;0.00;-0.00;-0.00;-35.19;35.19;22.14;92209;
22.00;1020.30;45.89;21.42;1020.55;47.79;0.23;0.21;-9.70;0.00;0.00;-0.00;-35.19;34.83;20.76;97584;
22.03;1020.30;46.00;21.46;1020.56;48.32;0.23;0.21;-9.67;-0.00;0.00;-0.00;-36.98;33.05;21.79;102960;
22.13;1020.30;46.34;21.54;1020.57;48.30;0.19;0.34;-9.67;0.01;0.00;-0.00;-33.94;34.66;20.59;108337;
22.23;1020.28;46.60;21.62;1020.59;47.73;0.22;0.31;-9.72;-0.00;-0.00;-0.00;-35.73;33.58;19.91;113715;
22.30;1020.30;46.61;21.71;1020.62;48.24;0.22;0.30;-9.69;-0.00;-0.00;-0.00;-34.48;34.12;22.48;119093;
22.30;1020.30;46.00;21.70;1020.61;48.07;0.22;0.29;-9.69;0.00;-0.00;-0.00;-36.44;33.23;21.28;124470;
22.33;1020.30;46.11;21.68;1020.63;48.03;0.24;0.30;-9.69;0.00;0.00;-0.00;-36.26;34.83;22.48;129846;
22.29;1020.28;46.15;21.64;1020.62;48.44;0.23;0.30;-9.71;0.00;-0.00;-0.00;-37.16;34.30;22.65;135226;
22.26;1020.30;46.23;21.58;1020.58;48.30;0.23;0.27;-9.68;0.00;-0.00;0.00;-35.19;34.48;21.45;140602;
22.24;1020.35;45.94;21.58;1020.57;47.91;0.22;0.28;-9.68;0.00;0.00;-0.00;-36.26;33.76;21.11;145978;
22.19;1020.31;45.89;21.57;1020.59;47.86;0.23;0.28;-9.66;0.00;-0.00;-0.00;-36.08;34.66;22.65;151355;
22.16;1020.28;45.78;21.55;1020.60;47.76;0.23;0.29;-9.68;0.00;-0.00;-0.00;-34.83;34.48;22.48;156732;
22.15;1020.29;45.75;21.54;1020.59;47.76;0.25;0.28;-9.67;-0.00;-0.00;-0.00;-33.76;33.41;20.42;162110;
22.14;1020.27;45.73;21.53;1020.59;47.73;0.23;0.29;-9.68;-0.00;0.00;-0.00;-35.55;34.48;20.08;167488;
22.12;1020.28;45.69;21.50;1020.60;47.71;0.22;0.29;-9.67;0.00;-0.00;-0.00;-35.73;33.94;22.65;172865;
22.10;1020.27;45.63;21.50;1020.61;47.59;0.23;0.27;-9.69;-0.00;-0.00;-0.00;-35.01;33.94;22.65;178245;
22.11;1020.27;45.55;21.53;1020.59;47.52;0.23;0.28;-9.67;-0.00;-0.00;-0.00;-35.73;33.94;20.59;183623;
22.15;1020.30;45.63;21.55;1020.56;47.51;0.22;0.29;-9.69;-0.00;-0.00;-0.00;-35.01;35.01;21.28;189001;
22.13;1020.29;45.50;21.54;1020.59;47.42;0.24;0.28;-9.67;0.00;-0.00;-0.00;-35.91;34.12;22.48;194378;
22.08;1020.28;45.49;21.48;1020.57;47.45;0.24;0.27;-9.66;-0.00;-0.00;-0.00;-34.66;34.30;21.97;199756;
22.04;1020.29;45.55;21.45;1020.61;47.51;0.23;0.29;-9.68;0.00;-0.00;-0.00;-36.44;34.66;21.97;205132;
22.02;1020.27;45.59;21.44;1020.54;47.50;0.23;0.29;-9.70;0.00;-0.00;-0.00;-34.66;33.23;20.59;210508;
22.04;1020.29;45.60;21.45;1020.59;47.47;0.23;0.28;-9.69;-0.00;-0.00;-0.00;-36.44;33.94;20.94;215885;
22.03;1020.32;45.55;21.44;1020.60;47.47;0.23;0.29;-9.66;-0.00;-0.00;-0.00;-35.37;34.66;21.28;221263;
22.03;1020.29;45.54;21.42;1020.56;47.45;0.23;0.28;-9.69;-0.00;-0.00;-0.00;-36.44;33.58;22.31;226640;
22.03;1020.31;45.55;21.42;1020.57;47.47;0.23;0.27;-9.70;-0.00;-0.00;-0.00;-36.62;32.69;21.79;232017;
22.03;1020.28;45.55;21.41;1020.58;47.54;0.23;0.27;-9.68;0.00;-0.00;-0.00;-34.83;33.41;20.76;237393;
22.02;1020.28;45.58;21.42;1020.59;47.52;0.23;0.29;-9.69;-0.00;-0.00;-0.00;-35.73;33.94;21.62;242770;
22.00;1020.29;45.59;21.40;1020.60;47.53;0.23;0.28;-9.69;0.00;-0.00;-0.00;-37.51;33.23;20.94;248148;
21.99;1020.30;45.59;21.38;1020.59;47.53;0.23;0.27;-9.69;0.00;-0.00;-0.00;-36.08;33.58;22.65;253526;
21.97;1020.27;45.62;21.38;1020.57;47.58;0.23;0.28;-9.67;0.00;-0.00;-0.00;-34.30;35.37;21.28;258903;
21.94;1020.27;45.67;21.36;1020.58;47.57;0.23;0.27;-9.70;-0.00;-0.00;-0.00;-34.83;34.48;21.45;264281;
21.91;1020.26;45.70;21.35;1020.58;47.59;0.23;0.29;-9.67;-0.00;-0.00;-0.00;-36.44;33.58;20.94;269659;
21.91;1020.24;45.70;21.35;1020.57;47.55;0.23;0.26;-9.67;0.00;-0.00;-0.00;-37.34;33.41;22.14;275037;
21.93;1020.30;45.73;21.36;1020.59;47.64;0.24;0.28;-9.67;-0.00;-0.00;-0.00;-36.62;32.69;21.79;280415;
21.93;1020.27;45.75;21.37;1020.60;47.64;0.23;0.29;-9.70;-0.00;0.00;-0.00;-35.91;33.41;21.79;285792;
21.94;1020.29;45.76;21.35;1020.56;47.63;0.22;0.29;-9.70;0.00;-0.00;-0.00;-34.83;33.41;22.82;291169;
21.95;1020.31;45.71;21.32;1020.56;47.69;0.23;0.28;-9.69;0.00;-0.00;-0.00;-34.66;33.94;21.62;296546;
21.95;1020.30;45.75;21.34;1020.57;47.69;0.23;0.27;-9.67;0.00;0.00;-0.00;-35.01;35.01;19.91;301923;
21.95;1020.33;45.72;21.35;1020.58;47.64;0.23;0.27;-9.67;-0.00;0.00;-0.00;-36.26;34.12;22.48;307300;
21.94;1020.31;45.72;21.34;1020.59;47.66;0.23;0.27;-9.71;0.00;-0.00;-0.00;-36.44;34.30;21.97;312677;
21.89;1020.28;45.82;21.32;1020.56;47.79;0.23;0.29;-9.68;0.00;-0.00;-0.00;-34.30;33.94;21.62;318054;
21.87;1020.27;45.92;21.31;1020.58;47.92;0.23;0.29;-9.68;-0.00;-0.00;-0.00;-36.62;33.05;20.76;323432;
21.89;1020.30;45.92;21.31;1020.59;47.88;0.23;0.28;-9.68;0.00;-0.00;-0.00;-35.73;33.58;22.31;328810;
21.90;1020.27;45.86;21.27;1020.60;47.91;0.23;0.28;-9.70;-0.00;-0.00;-0.00;-35.19;33.05;21.79;334190;
21.91;1020.30;45.85;21.29;1020.56;47.94;0.23;0.27;-9.66;0.00;-0.00;0.00;-36.44;33.94;21.62;339566;
21.92;1020.26;45.85;21.29;1020.57;47.93;0.22;0.28;-9.73;0.00;-0.00;-0.00;-34.66;33.58;22.31;344943;
21.90;1020.25;45.82;21.29;1020.60;47.92;0.23;0.28;-9.67;0.00;0.00;-0.00;-34.48;35.19;21.11;350321;
21.89;1020.26;45.86;21.31;1020.59;47.88;0.23;0.29;-9.69;-0.00;0.00;-0.00;-36.08;33.94;20.94;355697;
21.89;1020.28;45.91;21.32;1020.59;47.87;0.22;0.28;-9.66;0.00;0.00;-0.00;-35.37;32.87;22.65;361073;
21.87;1020.27;45.95;21.30;1020.57;47.85;0.22;0.29;-9.72;0.00;-0.00;-0.00;-36.44;33.58;20.94;366450;
21.88;1020.29;45.90;21.28;1020.62;47.89;0.22;0.28;-9.70;-0.00;-0.00;-0.00;-34.48;33.76;22.48;371828;
21.88;1020.26;45.84;21.27;1020.62;47.82;0.22;0.28;-9.69;0.00;0.00;-0.00;-36.26;33.76;21.45;377206;
21.85;1020.28;45.87;21.25;1020.59;47.87;0.22;0.28;-9.72;-0.00;0.00;-0.00;-35.37;33.58;21.28;382582;
21.85;1020.28;45.91;21.24;1020.59;47.90;0.22;0.28;-9.68;-0.00;-0.00;-0.00;-36.08;34.30;22.65;387959;
21.86;1020.28;45.88;21.24;1020.57;47.88;0.23;0.28;-9.65;0.00;-0.00;-0.00;-34.66;34.66;21.28;393335;
21.87;1020.29;45.82;21.22;1020.59;47.93;0.23;0.28;-9.67;-0.00;-0.00;-0.00;-33.94;35.37;21.28;398712;
21.87;1020.28;45.81;21.22;1020.61;47.95;0.22;0.30;-9.70;0.00;-0.00;-0.00;-33.58;35.37;21.28;404090;
21.86;1020.30;45.83;21.23;1020.56;47.92;0.21;0.28;-9.67;-0.00;-0.00;-0.00;-35.19;34.12;22.48;409465;
21.85;1020.28;45.84;21.24;1020.57;47.93;0.22;0.29;-9.66;0.00;-0.00;-0.00;-36.44;34.30;21.62;414841;
21.84;1020.30;45.93;21.24;1020.59;47.94;0.23;0.29;-9.68;0.00;-0.00;-0.00;-34.48;32.33;20.08;420217;
21.85;1020.27;45.95;21.26;1020.63;47.89;0.22;0.27;-9.69;0.00;-0.00;-0.00;-35.01;34.66;20.59;425593;
