T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
22.16;999.95;48.09;22.40;1000.24;52.92;0.01;0.12;-9.55;-0.12;-0.12;0.45;-30.55;32.69;18.36;11468;
22.28;999.92;50.50;22.51;1000.25;53.02;-0.02;0.38;-9.84;-0.21;-0.21;0.04;-30.55;31.98;18.36;16850;
22.32;999.92;49.08;22.53;1000.28;48.73;0.11;0.21;-9.72;-0.09;-0.09;0.04;-30.55;31.98;19.05;22236;
22.34;1003.69;48.22;22.58;1003.88;48.74;0.36;-0.13;-9.79;0.01;0.01;0.06;-30.90;33.05;20.42;27615;
22.36;1000.71;47.95;22.62;1000.98;48.54;2.82;0.25;-7.74;-0.21;-0.08;1.14;-28.05;31.98;22.14;33000;
22.38;1000.48;47.85;22.65;1000.71;48.38;-0.61;1.01;-7.77;-0.23;0.00;-0.77;-8.22;16.43;21.28;38383;
22.39;999.85;47.78;22.69;1000.17;48.22;2.00;1.06;-7.49;0.24;-0.05;0.08;-12.50;22.15;28.83;43764;
22.42;999.68;47.73;22.74;999.97;47.90;0.34;0.06;-9.71;-0.09;-0.08;0.05;-7.86;31.44;23.00;49147;
22.43;999.73;47.70;22.75;1000.04;47.71;0.30;0.07;-9.71;-0.09;-0.08;0.05;-6.97;31.98;23.85;54524;
22.44;999.77;47.67;22.74;1000.07;47.38;0.30;0.09;-9.71;-0.09;-0.08;0.05;-8.57;30.37;24.71;59905;
22.45;999.77;47.64;22.72;1000.10;47.19;0.31;0.09;-9.68;-0.09;-0.08;0.05;-8.75;29.83;24.54;65286;
22.46;999.86;47.60;22.69;1000.12;47.00;0.31;0.08;-9.72;-0.09;-0.08;0.05;-8.75;30.90;23.51;70667;
22.46;999.81;47.56;22.64;1000.11;46.89;0.31;0.08;-9.70;-0.09;-0.08;0.05;-7.32;30.90;24.88;76051;
22.46;999.76;47.50;22.59;1000.11;46.79;0.31;0.10;-9.70;-0.09;-0.08;0.05;-7.68;30.55;24.20;81429;
22.46;999.79;47.44;22.52;1000.09;46.66;0.30;0.10;-9.71;-0.09;-0.08;0.05;-7.86;31.44;23.68;86810;
22.46;999.80;47.37;22.44;1000.14;46.60;0.31;0.10;-9.69;-0.09;-0.08;0.05;-8.04;30.19;24.20;92191;
22.46;999.89;47.28;22.36;1000.20;46.55;0.30;0.11;-9.70;-0.09;-0.08;0.05;-8.40;31.62;24.54;97572;
22.45;999.90;47.19;22.28;1000.23;46.53;0.30;0.10;-9.73;-0.09;-0.08;0.05;-8.22;29.65;23.34;102952;
22.44;999.84;47.07;22.21;1000.18;46.49;0.32;0.09;-9.71;-0.09;-0.08;0.05;-7.50;31.80;23.68;108335;
22.43;999.86;46.96;22.13;1000.22;46.43;0.30;0.09;-9.69;-0.09;-0.08;0.05;-7.15;30.37;21.97;113717;
22.42;999.82;46.84;22.03;1000.15;46.39;0.30;0.08;-9.72;-0.09;-0.08;0.05;-7.68;29.48;23.85;119099;
22.40;999.92;46.69;21.94;1000.26;46.29;0.30;0.09;-9.69;-0.09;-0.08;0.05;-7.50;31.44;24.37;124481;
22.39;999.94;46.55;21.85;1000.26;46.29;0.29;0.10;-9.70;-0.09;-0.08;0.05;-7.32;31.62;24.20;129863;
22.37;999.92;46.38;21.74;1000.25;46.25;0.31;0.10;-9.73;-0.09;-0.08;0.05;-8.57;30.37;24.71;135245;
22.35;999.92;46.22;21.64;1000.23;46.15;0.31;0.09;-9.72;-0.09;-0.08;0.05;-8.40;30.19;23.85;140626;
22.33;999.90;46.05;21.53;1000.23;46.16;0.30;0.11;-9.68;-0.09;-0.08;0.05;-8.93;32.15;23.68;146009;
22.31;999.89;45.88;21.43;1000.23;46.14;0.31;0.09;-9.72;-0.09;-0.08;0.05;-7.86;30.01;23.34;151391;
22.29;999.94;45.70;21.33;1000.25;46.17;0.31;0.09;-9.71;-0.09;-0.08;0.05;-7.32;32.69;23.85;156773;
22.26;999.91;45.53;21.24;1000.27;46.25;0.31;0.10;-9.72;-0.09;-0.08;0.05;-7.86;30.73;22.65;162158;
22.23;999.98;45.35;21.15;1000.30;46.21;0.32;0.10;-9.71;-0.09;-0.08;0.05;-6.79;31.08;23.34;167537;
22.21;1000.03;45.19;21.05;1000.34;46.25;0.32;0.10;-9.73;-0.09;-0.08;0.05;-8.04;29.83;25.57;172920;
22.18;999.96;45.01;20.96;1000.30;46.26;0.31;0.10;-9.68;-0.09;-0.08;0.05;-8.75;30.55;22.48;178301;
22.16;999.92;44.86;20.88;1000.24;46.23;0.32;0.10;-9.72;-0.09;-0.08;0.05;-6.79;30.01;22.65;183686;
22.13;999.97;44.70;20.78;1000.31;46.32;0.31;0.09;-9.72;-0.09;-0.08;0.05;-8.22;30.37;24.03;189071;
22.10;999.97;44.55;20.70;1000.30;46.34;0.31;0.09;-9.70;-0.09;-0.08;0.05;-7.68;30.90;23.85;194450;
22.08;999.96;44.38;20.62;1000.33;46.37;0.30;0.11;-9.70;-0.09;-0.08;0.05;-6.79;30.01;24.03;199832;
22.05;999.98;44.24;20.53;1000.34;46.39;0.31;0.10;-9.70;-0.09;-0.08;0.05;-7.15;31.08;25.06;205214;
22.02;999.98;44.10;20.44;1000.33;46.36;0.31;0.09;-9.69;-0.09;-0.08;0.05;-6.97;30.19;23.17;210596;
21.99;999.96;43.96;20.36;1000.30;46.53;0.31;0.10;-9.70;-0.09;-0.08;0.05;-7.86;31.44;24.03;215981;
21.96;999.91;43.82;20.28;1000.27;46.53;0.32;0.10;-9.73;-0.09;-0.08;0.05;-9.47;31.98;24.20;221360;
21.93;999.99;43.68;20.20;1000.35;46.55;0.31;0.11;-9.72;-0.09;-0.08;0.05;-8.57;30.01;23.34;226742;
21.89;1000.00;43.56;20.12;1000.36;46.58;0.32;0.09;-9.71;-0.09;-0.08;0.05;-8.04;30.90;23.85;232125;
21.87;999.96;43.44;20.03;1000.35;46.56;0.31;0.10;-9.71;-0.09;-0.08;0.05;-8.40;31.26;24.54;237507;
21.84;999.96;43.31;19.96;1000.29;46.58;0.33;0.11;-9.67;-0.09;-0.08;0.05;-8.22;31.80;23.34;242889;
21.81;1000.03;43.19;19.89;1000.35;46.57;0.30;0.09;-9.70;-0.09;-0.08;0.05;-8.22;30.73;24.37;248272;
21.78;1000.00;43.07;19.81;1000.37;46.58;0.31;0.10;-9.70;-0.09;-0.08;0.05;-7.68;30.90;22.82;253655;
21.74;1000.01;42.95;19.73;1000.39;46.58;0.31;0.10;-9.69;-0.09;-0.08;0.05;-7.68;30.19;23.51;259038;
21.72;1000.02;42.84;19.66;1000.36;46.59;0.33;0.10;-9.69;-0.09;-0.08;0.05;-8.22;30.37;24.03;264421;
21.68;1000.03;42.75;19.59;1000.38;46.61;0.32;0.10;-9.71;-0.09;-0.08;0.05;-6.25;31.26;23.17;269804;
21.65;999.99;42.64;19.52;1000.39;46.66;0.32;0.09;-9.73;-0.09;-0.08;0.05;-7.32;30.55;23.85;275186;
21.61;999.95;42.55;19.45;1000.40;46.68;0.31;0.10;-9.69;-0.09;-0.08;0.05;-8.22;31.08;24.03;280568;
21.57;999.97;42.45;19.37;1000.40;46.71;0.32;0.10;-9.70;-0.09;-0.08;0.05;-8.93;31.08;24.03;285949;
21.54;999.97;42.36;19.32;1000.40;46.74;0.32;0.11;-9.72;-0.09;-0.08;0.05;-8.57;30.01;23.34;291332;
21.51;999.94;42.29;19.25;1000.41;46.76;0.32;0.10;-9.70;-0.09;-0.08;0.05;-7.50;32.15;23.34;296714;
21.48;999.94;42.19;19.19;1000.42;46.77;0.30;0.11;-9.67;-0.09;-0.08;0.05;-8.40;31.98;23.85;302096;
21.44;999.95;42.12;19.13;1000.45;46.78;0.30;0.10;-9.70;-0.09;-0.08;0.05;-8.22;30.73;23.00;307478;
21.42;999.99;42.04;19.06;1000.48;46.81;0.31;0.11;-9.70;-0.09;-0.08;0.05;-8.22;31.08;22.31;312860;
21.39;999.97;41.95;19.01;1000.46;46.77;0.32;0.11;-9.72;-0.09;-0.08;0.05;-7.32;31.26;23.85;318242;
21.36;1000.00;41.88;18.96;1000.42;46.85;0.31;0.09;-9.70;-0.09;-0.08;0.05;-7.15;30.73;24.37;323624;
21.33;999.99;41.82;18.90;1000.44;46.88;0.32;0.10;-9.69;-0.09;-0.08;0.05;-7.32;30.19;23.17;329010;
21.30;1000.02;41.75;18.85;1000.43;46.91;0.32;0.10;-9.71;-0.09;-0.08;0.05;-8.40;30.55;22.82;334390;
21.27;1000.00;41.69;18.79;1000.41;46.95;0.32;0.09;-9.74;-0.09;-0.08;0.05;-6.97;30.90;24.54;339775;
21.24;999.99;41.62;18.75;1000.44;47.00;0.30;0.11;-9.69;-0.09;-0.08;0.05;-7.86;28.58;24.03;345157;
21.21;1000.02;41.57;18.71;1000.42;47.04;0.31;0.10;-9.70;-0.09;-0.08;0.05;-7.50;31.08;24.03;350540;
21.18;999.99;41.50;18.67;1000.44;47.06;0.30;0.09;-9.69;-0.09;-0.08;0.05;-8.75;30.90;23.85;355924;
21.16;999.99;41.45;18.63;1000.44;47.08;0.32;0.10;-9.70;-0.09;-0.08;0.05;-7.68;31.98;22.82;361304;
21.13;999.98;41.40;18.59;1000.43;47.09;0.32;0.10;-9.70;-0.09;-0.08;0.05;-7.32;31.26;24.88;366686;
21.10;999.99;41.35;18.55;1000.43;47.13;0.31;0.10;-9.70;-0.09;-0.08;0.05;-8.75;30.19;23.85;372068;
21.08;999.99;41.29;18.52;1000.41;47.11;0.31;0.10;-9.69;-0.09;-0.08;0.05;-8.57;30.01;24.03;377450;
21.05;999.99;41.24;18.48;1000.43;47.14;0.32;0.09;-9.68;-0.09;-0.08;0.05;-7.50;30.73;24.03;382835;
21.03;1000.04;41.20;18.44;1000.44;47.17;0.32;0.10;-9.68;-0.09;-0.08;0.05;-7.32;31.26;23.51;388215;
21.00;1000.05;41.16;18.41;1000.45;47.19;0.32;0.10;-9.72;-0.09;-0.08;0.05;-7.32;31.98;24.20;393597;
20.98;1000.01;41.11;18.38;1000.42;47.18;0.30;0.11;-9.72;-0.09;-0.08;0.05;-8.04;29.48;23.17;398981;
20.95;999.95;41.07;18.35;1000.40;47.17;0.31;0.11;-9.72;-0.09;-0.08;0.05;-7.15;30.37;23.68;404363;
20.91;999.95;41.02;18.32;1000.44;47.17;0.31;0.11;-9.68;-0.09;-0.08;0.05;-7.32;30.19;22.82;409748;
20.89;999.98;40.98;18.29;1000.43;47.16;0.30;0.11;-9.69;-0.09;-0.08;0.05;-8.75;30.55;23.17;415127;
20.87;1000.04;40.94;18.26;1000.48;47.15;0.31;0.10;-9.70;-0.09;-0.08;0.05;-7.50;30.73;23.00;420510;
20.85;1000.04;40.90;18.23;1000.50;47.12;0.30;0.11;-9.69;-0.09;-0.08;0.05;-6.97;30.19;24.54;425893;
20.82;1000.01;40.86;18.19;1000.51;47.10;0.31;0.11;-9.70;-0.09;-0.08;0.05;-8.22;30.37;24.37;431276;
20.80;1000.02;40.82;18.15;1000.48;47.08;0.30;0.11;-9.70;-0.09;-0.08;0.05;-8.57;30.73;24.03;436659;
20.77;1000.01;40.77;18.12;1000.47;47.08;0.31;0.11;-9.65;-0.09;-0.08;0.05;-8.57;30.37;24.37;442044;
20.75;1000.05;40.73;18.09;1000.55;47.06;0.30;0.11;-9.71;-0.09;-0.08;0.05;-6.07;31.08;23.68;447427;
20.73;999.94;40.70;18.06;1000.44;47.04;0.31;0.10;-9.69;-0.09;-0.08;0.05;-6.97;32.33;22.82;452809;
20.70;999.97;40.65;18.03;1000.43;47.01;0.31;0.11;-9.70;-0.09;-0.08;0.05;-8.04;29.48;23.51;458191;
20.68;999.99;40.63;18.00;1000.44;47.00;0.29;0.12;-9.70;-0.09;-0.08;0.05;-8.22;30.37;24.03;463572;
20.65;999.99;40.58;17.96;1000.40;47.01;0.32;0.11;-9.69;-0.09;-0.08;0.05;-7.50;30.73;24.03;468955;
20.63;1000.05;40.54;17.94;1000.43;46.92;0.32;0.11;-9.69;-0.09;-0.08;0.05;-7.86;31.08;25.06;474338;
20.61;1000.01;40.50;17.91;1000.46;46.99;0.30;0.11;-9.66;-0.09;-0.08;0.05;-7.50;31.08;24.03;479721;
20.58;1000.06;40.46;17.88;1000.46;47.02;0.32;0.11;-9.70;-0.09;-0.08;0.05;-8.57;31.08;23.34;485104;
20.56;1000.04;40.44;17.85;1000.46;46.97;0.31;0.11;-9.66;-0.09;-0.08;0.05;-6.43;30.73;23.68;490487;
20.54;1000.04;40.39;17.82;1000.46;46.99;0.31;0.11;-9.67;-0.09;-0.08;0.05;-7.86;30.37;24.03;495870;
20.51;1000.08;40.36;17.79;1000.50;46.99;0.31;0.10;-9.67;-0.09;-0.08;0.05;-7.15;30.73;23.68;501254;
20.49;1000.09;40.33;17.77;1000.48;47.00;0.30;0.11;-9.68;-0.09;-0.08;0.05;-8.04;30.90;24.20;506637;
20.47;1000.03;40.30;17.74;1000.42;46.95;0.32;0.11;-9.70;-0.09;-0.08;0.05;-7.68;31.98;23.17;512020;
20.45;1000.03;40.27;17.72;1000.46;47.06;0.30;0.11;-9.69;-0.09;-0.08;0.05;-6.61;31.98;23.85;517403;
20.43;1000.11;40.24;17.71;1000.54;47.03;0.32;0.11;-9.67;-0.09;-0.08;0.05;-8.57;31.08;24.03;522786;
20.40;1000.15;40.20;17.68;1000.54;47.05;0.31;0.10;-9.68;-0.09;-0.08;0.05;-8.22;30.73;22.65;528168;
20.38;1000.12;40.17;17.66;1000.57;47.04;0.30;0.11;-9.67;-0.09;-0.08;0.05;-7.68;31.62;24.20;533552;
20.36;1000.03;40.15;17.64;1000.47;47.03;0.31;0.12;-9.69;-0.09;-0.08;0.05;-8.22;30.73;23.68;538935;
20.33;1000.07;40.11;17.62;1000.50;47.02;0.31;0.11;-9.68;-0.09;-0.08;0.05;-7.15;29.30;23.34;544318;
20.31;1000.06;40.09;17.60;1000.49;47.00;0.31;0.11;-9.70;-0.09;-0.08;0.05;-6.43;31.08;24.03;549704;
20.29;1000.05;40.05;17.58;1000.53;46.98;0.31;0.11;-9.68;-0.09;-0.08;0.05;-7.50;31.08;24.03;555084;
20.26;1000.03;40.03;17.57;1000.50;46.94;0.31;0.10;-9.68;-0.09;-0.08;0.05;-7.86;31.44;24.03;560466;
20.25;1000.03;40.00;17.55;1000.47;46.94;0.29;0.11;-9.67;-0.09;-0.08;0.05;-8.57;30.37;23.34;565850;
20.23;1000.03;39.98;17.53;1000.47;46.93;0.29;0.11;-9.71;-0.09;-0.08;0.05;-7.50;31.44;25.06;571233;
20.20;1000.03;39.95;17.51;1000.47;46.91;0.31;0.11;-9.66;-0.09;-0.08;0.05;-7.50;30.01;24.71;576619;
20.18;1000.00;39.92;17.49;1000.51;46.89;0.32;0.11;-9.66;-0.09;-0.08;0.05;-8.40;31.26;24.88;581999;
20.17;1000.04;39.90;17.47;1000.53;46.88;0.30;0.11;-9.66;-0.09;-0.08;0.05;-7.32;30.90;24.20;587382;
20.14;1000.06;39.88;17.45;1000.50;46.87;0.29;0.10;-9.68;-0.09;-0.08;0.05;-8.04;30.90;22.48;592764;
20.13;1000.09;39.85;17.43;1000.54;46.87;0.29;0.11;-9.67;-0.09;-0.08;0.05;-7.32;30.55;23.17;598148;
20.11;1000.12;39.83;17.42;1000.57;46.88;0.31;0.11;-9.67;-0.09;-0.08;0.05;-7.32;29.83;24.54;603534;
20.09;1000.09;39.82;17.40;1000.56;46.89;0.31;0.11;-9.70;-0.09;-0.08;0.05;-8.04;31.62;24.20;608914;
20.07;1000.08;39.79;17.39;1000.55;46.90;0.29;0.11;-9.67;-0.09;-0.08;0.05;-6.79;31.08;24.03;614297;
20.05;1000.11;39.77;17.37;1000.52;46.91;0.30;0.12;-9.66;-0.09;-0.08;0.05;-5.90;31.26;22.82;619680;
20.03;1000.08;39.75;17.36;1000.54;46.93;0.30;0.11;-9.66;-0.09;-0.08;0.05;-7.15;32.51;24.03;625062;
20.01;1000.10;39.73;17.34;1000.52;46.94;0.30;0.11;-9.68;-0.09;-0.08;0.05;-6.61;31.26;24.20;630448;
19.99;1000.08;39.73;17.33;1000.53;46.93;0.31;0.11;-9.69;-0.09;-0.08;0.05;-6.25;30.90;24.54;635828;
19.97;1000.06;39.70;17.32;1000.53;46.93;0.30;0.10;-9.67;-0.09;-0.08;0.05;-6.43;30.37;24.71;641211;
19.95;1000.05;39.69;17.31;1000.50;46.91;0.31;0.11;-9.65;-0.09;-0.08;0.05;-7.50;30.37;23.68;646595;
19.93;1000.06;39.67;17.30;1000.49;46.89;0.31;0.13;-9.66;-0.09;-0.08;0.05;-8.22;30.37;24.03;651978;
19.91;1000.10;39.66;17.28;1000.58;46.87;0.30;0.10;-9.66;-0.09;-0.08;0.05;-8.40;30.55;22.48;657360;
19.89;1000.03;39.65;17.28;1000.50;46.86;0.31;0.10;-9.67;-0.09;-0.08;0.05;-8.75;31.26;23.51;662746;
19.88;1000.05;39.63;17.27;1000.50;46.83;0.30;0.11;-9.68;-0.09;-0.08;0.05;-8.22;31.08;24.37;668129;
19.86;1000.02;39.61;17.26;1000.53;46.83;0.30;0.11;-9.65;-0.09;-0.08;0.05;-8.75;30.90;23.51;673512;
19.85;1000.06;39.60;17.25;1000.55;46.82;0.30;0.12;-9.67;-0.09;-0.08;0.05;-7.50;30.73;24.37;678895;
19.82;1000.09;39.59;17.24;1000.55;46.82;0.31;0.11;-9.66;-0.09;-0.08;0.05;-6.07;30.73;23.68;684278;
19.81;1000.11;39.57;17.23;1000.58;46.81;0.29;0.11;-9.64;-0.09;-0.08;0.05;-7.86;30.01;25.40;689660;
19.79;1000.14;39.56;17.22;1000.63;46.79;0.30;0.11;-9.69;-0.09;-0.08;0.05;-7.86;30.01;25.06;695044;
19.77;1000.18;39.55;17.21;1000.60;46.76;0.31;0.11;-9.67;-0.09;-0.08;0.05;-8.40;30.55;22.82;700427;
19.75;1000.16;39.53;17.21;1000.62;46.74;0.31;0.11;-9.68;-0.09;-0.08;0.05;-7.15;30.73;23.34;705810;
